,Date,Close,High,Low,Open,Volume
95,2020-05-21,175.1254425048828,178.21876103710082,174.99178140232837,177.0062545273779,29119500
96,2020-05-22,175.2018280029297,176.10882969373282,174.27574227398085,174.89632314494972,20826900
97,2020-05-26,173.3496856689453,178.0564799974318,172.90096307938558,177.90372027163076,36073600
98,2020-05-27,173.5787811279297,173.75063943217944,168.60466541040466,172.04167124776492,39517100
99,2020-05-28,173.18734741210938,175.8128447737856,172.2135370614424,172.55723911696234,33810200
100,2020-05-29,174.95362854003906,175.92745363468237,172.2422088164135,174.45716668834268,42130400
101,2020-06-01,174.55262756347656,174.71492930155677,173.24465707143892,174.27574875242263,22622400
102,2020-06-02,176.53846740722656,176.62438928948723,173.13964365231473,175.90834446804334,30794600
103,2020-06-03,176.9680938720703,177.52183695658735,175.26868197074563,176.45254800329616,27311000
104,2020-06-04,174.63851928710938,177.42631811528722,174.04659368949996,175.95604613904365,28761800
105,2020-06-05,178.72479248046875,179.2307963447259,173.76975976446974,174.35214349457303,39893600
106,2020-06-08,179.832275390625,180.01367574769202,176.0897494405068,177.52183912096902,33211600
107,2020-06-09,181.20706176757812,182.06630964412432,178.78204871231318,179.4885514465179,29783900
108,2020-06-10,187.9282989501953,189.53224651796845,182.36224353782927,182.4768205863623,43872300
109,2020-06-11,177.83688354492188,186.8972273976251,177.64594118609818,184.38630697155543,52854700
110,2020-06-12,179.2403106689453,183.040117049004,176.79619924208757,181.91353250337872,43373600
111,2020-06-15,180.38601684570312,182.1809072240188,175.6792078965996,176.22340896286445,32770200
112,2020-06-16,184.80636596679688,186.7253604719704,182.79189301007654,184.15714454580453,42556700
113,2020-06-17,185.44602966308594,187.43186198574108,184.92092731873566,186.20025698099536,25687800
114,2020-06-18,187.43190002441406,187.5942017696125,185.21692771071227,185.21692771071227,23061600
115,2020-06-19,186.3148193359375,190.2673853746656,185.57013403646454,189.59907992231373,44441100
116,2020-06-22,191.4894561767578,191.6708419321121,186.39120679108157,186.92585117478592,32818900
117,2020-06-23,192.76876831054688,194.71640332613381,192.31048925090775,192.9406120319374,30917400
118,2020-06-24,188.883056640625,194.04812966453954,187.6610080841898,192.47283702212528,36740600
119,2020-06-25,191.26988220214844,191.5276624074579,186.6203693269537,188.84488357225186,27803900
120,2020-06-26,187.44143676757812,190.84026043715716,186.0570863944701,190.68750071610512,54675800
121,2020-06-29,189.45587158203125,189.54179344468236,184.7872609944306,186.91629636525946,26701600
122,2020-06-30,194.2963409423828,195.1460467529927,188.78758076895292,188.92124186608368,34310300
123,2020-07-01,195.43247985839844,197.0077870680301,192.63513866088167,193.9431090914506,32061200
124,2020-07-02,196.92184448242188,198.60217212027828,195.71889457002075,196.36810147157988,29315800
125,2020-07-06,201.16082763671875,201.57136751930722,198.66899142164925,199.37549412509813,31897600
126,2020-07-07,198.82174682617188,204.95108776528608,198.57352323906824,200.92214171818512,33600700
127,2020-07-08,203.19442749023438,203.60495286179227,199.24186065965517,200.55938779250462,33600000
128,2020-07-09,204.61692810058594,206.58366176020414,201.895952577815,206.53592253616213,33121700
129,2020-07-10,203.99636840820312,204.38780969065328,201.52363076769228,203.94862917922697,26177600
130,2020-07-13,197.69515991210938,206.02991550365954,197.15095898910434,204.76966993541564,38135600
131,2020-07-14,198.91722106933594,199.3945841968669,192.88334414472072,196.79772761766117,37591800
132,2020-07-15,198.62123107910156,201.76228841683368,195.74751047833794,200.07241897366399,32179400
133,2020-07-16,194.6878204345703,196.38723238940173,193.15071023183293,196.10081153418938,29940700
134,2020-07-17,193.6949005126953,195.75709850569794,192.2723529041792,195.21291202231237,31635300
135,2020-07-20,202.02012634277344,202.68843195640494,193.8190149155924,195.71892583031678,36884800
136,2020-07-21,199.2991180419922,204.25414994239006,198.6117139304938,203.98682773991482,37990400
137,2020-07-22,202.16326904296875,202.68837135667346,198.95538848865922,199.72871436522186,49605700
138,2020-07-23,193.37026977539062,201.3708813021191,192.9979270791903,197.80975607251406,67457000
139,2020-07-24,192.18643188476562,193.6758027739354,188.56801058313243,191.3462679706825,39827000
140,2020-07-27,194.62095642089844,194.73551891181646,191.7663196224682,192.34870323124602,30160900
141,2020-07-28,192.8738250732422,195.43248474859328,192.60650285545827,194.39183650307967,23251400
142,2020-07-29,194.82144165039062,195.38472665720974,192.86424986998557,193.33207098993546,19632600
143,2020-07-30,194.668701171875,195.203360176597,190.53474880627297,191.9000005238427,25079600
144,2020-07-31,195.7284393310547,195.81437577226183,190.00008136094036,195.14605568804103,51044000
145,2020-08-03,206.73643493652344,207.78663973609935,200.91261301223892,201.94371920601316,78983000
146,2020-08-04,203.633544921875,205.04655018773857,200.78846492303626,204.47370864017597,49280100
147,2020-08-05,203.29942321777344,205.2661570897117,201.9914528320211,205.17067863132021,28806400
148,2020-08-06,206.55506896972656,206.57415300938985,201.97237919186563,202.72660666170313,32656800
149,2020-08-07,202.8602294921875,205.93444918218864,201.38040089130416,205.12294061058364,27820400
150,2020-08-10,198.82174682617188,202.2874078671722,197.00777273033472,202.08690893945885,36716500
151,2020-08-11,194.17222595214844,198.24889647860272,193.94308641173365,197.781089947876,36446500
152,2020-08-12,199.71917724609375,200.75982531370755,195.48019056308206,195.99573630411274,28013100
153,2020-08-13,199.2513885498047,201.78142214625402,198.72628613786478,199.9578913011391,22588900
154,2020-08-14,199.4423370361328,200.10110057608242,198.11526793680267,199.3086759242567,17958900
155,2020-08-17,200.75985717773438,201.62866165888732,199.46142874953955,200.110650247621,20184800
156,2020-08-18,201.9150848388672,202.7456921173846,199.7383098849835,200.99854111556277,21336200
157,2020-08-19,200.6901092529297,202.98700055760023,200.25944669679956,202.4032089938549,27627600
158,2020-08-20,205.36041259765625,205.76236523317155,199.93403011342397,200.536951765105,26981500
159,2020-08-21,203.86741638183594,206.95863256196296,203.70472233058524,204.67132155384473,36249300
160,2020-08-24,204.50865173339844,206.26002616768562,203.30277922932777,205.56138064913605,25460100
161,2020-08-25,207.16921997070312,207.30320419108602,203.94401899229595,203.94401899229595,23043700
162,2020-08-26,211.6480712890625,212.5476856197044,208.02091871684053,208.51858050461317,39600800
163,2020-08-27,216.84481811523438,221.21845696335774,209.97330473340136,213.31335946140254,57602200
164,2020-08-28,219.07472229003906,220.73038751877678,216.84483064743944,218.37607674576404,26292900
165,2020-08-31,215.8399200439453,218.8737166786634,214.67233716204333,217.24676147372583,28774200
166,2020-09-01,217.50515747070312,217.67741660984777,214.78716935990127,215.82076800431622,25725500
167,2020-09-02,221.6969757080078,222.85499356304223,217.58174016127816,218.17509671666673,34080800
168,2020-09-03,207.96353149414062,219.4575068084066,205.72407500414147,219.41923186637518,58400300
169,2020-09-04,205.04454040527344,208.97795084268267,196.37381445206572,205.85802516997373,59664100
170,2020-09-08,193.9525604248047,201.00589802209439,193.51231825390303,197.62756836074408,52924300
171,2020-09-09,202.2117156982422,205.6091894577203,197.81893296348866,198.68027236059635,45679000
172,2020-09-10,196.5460968017578,205.5135166302449,195.34023904162618,204.23107978329364,35461500
173,2020-09-11,195.26370239257812,199.66606590860468,192.5935831848138,198.29749929866702,33620100
174,2020-09-14,196.58441162109375,200.211565055295,195.26369966410363,195.4646832848915,30375800
175,2020-09-15,199.8096160888672,200.7666503702022,198.03909682712376,199.4650831634592,21823900
176,2020-09-16,196.2398681640625,201.5992509913415,195.84748063223293,201.5705411332255,26328100
177,2020-09-17,194.1918182373047,195.55080508538697,191.36857019218812,191.4546997677352,34011300
178,2020-09-18,191.7800750732422,194.9000011831459,187.8179542280491,194.08653090763448,55225300
179,2020-09-21,193.83770751953125,194.00041619027272,187.94238773071473,188.71758312450748,39839700
180,2020-09-22,198.5080108642578,199.15880164458324,193.39745228545732,196.2494098087427,33517100
181,2020-09-23,191.9714813232422,199.15881731097764,191.4355445226873,198.96739879376585,30803800
182,2020-09-24,194.4597930908203,196.73753929637155,190.64122114678156,191.26330217598013,31202500
183,2020-09-25,198.89085388183594,200.05842216755153,193.8376998854324,194.80431377069104,29437300
184,2020-09-28,200.44125366210938,203.43677550782257,199.12054173723172,201.8193853049063,32004900
185,2020-09-29,198.3549041748047,201.04418255893373,197.92424170296624,200.355116762719,24221900
186,2020-09-30,201.2930145263672,202.8721151895252,197.66584655961745,198.80471964780773,33829100
187,2020-10-01,203.33152770996094,204.7957891208522,202.2405091174697,204.3172719381247,27158400
188,2020-10-02,197.33090209960938,201.92466960079273,196.70882105074978,199.06313182368098,33154800
189,2020-10-05,201.34088134765625,201.36959120849284,198.08695595539203,198.3166494452693,21331600
190,2020-10-06,197.06289672851562,201.14942185632785,196.01973305531848,199.84786948820184,28554300
191,2020-10-07,200.81448364257812,201.08245204459112,197.83810676012118,198.16349487639658,25681100
192,2020-10-08,201.53225708007812,202.11604850735242,199.36936511507264,201.46525767871398,19925800
193,2020-10-09,206.53756713867188,206.58542177365823,202.15434835187833,202.15434835187833,26458000
194,2020-10-12,211.8874053955078,214.2417163902071,207.49462110633908,209.38954508541832,40461400
195,2020-10-13,213.28466796875,215.53370444968047,210.95906699025755,213.15068374881272,28950800
196,2020-10-14,211.3705596923828,214.58619497090353,209.71489472731523,213.41861215766087,23421700
197,2020-10-15,210.22210693359375,210.8920278607231,206.72892382262194,207.77210205541726,22733100
198,2020-10-16,210.22210693359375,212.7390966028927,209.89671885515676,210.6910442809938,26057900
199,2020-10-19,205.015869140625,212.74870729118058,204.5373520367776,210.94947830769584,27625800
200,2020-10-20,205.42738342285156,208.03051759272938,203.93441242019458,206.5279815053005,22753500
201,2020-10-21,205.57090759277344,207.5998150142853,203.9630828676059,203.9630828676059,22724900
202,2020-10-22,205.65708923339844,206.77681755261816,202.60414764183804,204.7383299287346,22351500
203,2020-10-23,206.93948364257812,206.98733826920613,204.00139648834562,205.791045619415,18879600
204,2020-10-26,201.05377197265625,207.0448015668945,199.1588481053592,204.6617954528772,37111600
205,2020-10-27,204.0875701904297,205.4465571821057,201.29303170855135,202.49888970317474,36700300
206,2020-10-28,193.97169494628906,199.8670294360928,193.41662793161626,198.74730111501765,51195600
207,2020-10-29,195.92405700683594,198.45062689659414,194.6320549005072,195.30199057234228,31432600
208,2020-10-30,193.77069091796875,195.5124853460683,191.0431379547193,194.75643484993753,36953700
209,2020-11-02,193.63674926757812,196.45999749689346,191.5216970654332,195.5125282945089,30842200
210,2020-11-03,197.56051635742188,199.17790611092494,194.3927362381606,195.1296564874566,27512000
211,2020-11-04,207.09263610839844,208.93971976294654,203.29320905322973,204.82446966001,42311800
212,2020-11-05,213.69615173339844,214.49049184070802,211.6480992096399,212.49985903019407,36080100
213,2020-11-06,214.10769653320312,214.72019784892188,208.66216949337468,212.7104201487786,25231900
214,2020-11-09,209.0067138671875,218.3186532354657,208.51863164610597,214.79677412758556,44395000
215,2020-11-10,201.94378662109375,207.1979097750766,200.70921889587157,205.28384132449852,44045100
216,2020-11-11,207.24575805664062,208.6717296625899,203.08265346292407,203.2644922966665,29440800
217,2020-11-12,206.18345642089844,209.69577028534576,205.2455669663313,207.87741109338322,21593900
218,2020-11-13,207.2074432373047,208.078347754169,204.95842191301892,207.06389396669238,18621100
219,2020-11-16,207.89651489257812,208.38461163299147,205.30296064141453,205.63791381682324,24953300
220,2020-11-17,205.2455596923828,208.327196362461,204.88188202560576,206.81509518658177,24154100
221,2020-11-18,202.5396728515625,206.46418731553092,202.3957330895279,205.00568264712743,28372800
222,2020-11-19,203.825439453125,204.41075930786246,201.43618011662315,202.82752451855407,24792700
223,2020-11-20,201.87759399414062,204.66025377891347,201.50337402803095,203.61435882766034,22843100
224,2020-11-23,201.60891723632812,203.70070706865718,199.73781746855306,202.41492719145955,25683500
225,2020-11-24,205.20718383789062,205.581403777196,200.40948479991638,201.10994475986428,33979700
226,2020-11-25,205.2167510986328,206.57929571662513,203.86381124815216,206.40658559838184,21012900
227,2020-11-27,206.521728515625,207.51965801723676,205.37987391349907,206.15711338051779,14512200
228,2020-11-30,205.40869140625,206.07076156750256,202.30936731959918,205.43747642885162,33064800
229,2020-12-01,207.4620819091797,208.52717154607495,204.7177978221333,205.83085273018764,30904500
230,2020-12-02,206.6560821533203,206.75204198993873,204.190072479513,206.18591702157005,23724500
231,2020-12-03,205.57180786132812,207.62522240610232,205.0056682633133,205.9268328948881,25120900
232,2020-12-04,205.6869659423828,206.66570070378134,204.5547012887225,205.55263094700783,24666000
233,2020-12-07,205.6197509765625,206.8191755730135,204.37236110938431,205.696515907705,24620000
234,2020-12-08,207.27015686035156,208.17212648413775,204.27639780388105,205.3127023945239,23284100
235,2020-12-09,203.23056030273438,206.52177523800023,202.6644352574162,206.45461505637104,32440600
236,2020-12-10,202.00230407714844,204.45872339489904,201.8487742094355,203.2017287160043,26733300
237,2020-12-11,204.63140869140625,204.68899336587359,200.64932523003245,201.5512947916614,30979400
238,2020-12-14,205.53341674804688,207.46210106509508,204.2668318593756,204.47793178105667,28798400
239,2020-12-15,205.46629333496094,206.70409342315386,203.6527634225653,206.464208436639,27000600
240,2020-12-16,210.40789794921875,211.20431778476424,206.03239855894847,206.06118358324636,35023300
241,2020-12-17,210.54220581054688,211.95273038503314,209.10289621547224,210.97399576078638,32515800
242,2020-12-18,209.7458038330078,210.8013034819783,207.2797941315631,209.7458038330078,63354900
243,2020-12-21,213.5839385986328,214.93689309140643,208.48878512735112,208.74786494629828,37181900
244,2020-12-22,214.87930297851562,216.5009272648527,212.87386870407826,213.67987846393646,22612200
245,2020-12-23,212.07748413085938,214.5147087051937,211.8663842100806,214.0829187368426,18699600
246,2020-12-24,213.7374725341797,214.56267727866629,212.2501830405636,212.4612829501821,10550600
247,2020-12-28,215.8580780029297,216.8847779666073,213.99656846423386,215.36870333861185,17933500
248,2020-12-29,215.08079528808594,217.98819910213228,214.53386533011712,217.15340433614244,17403200
249,2020-12-30,212.71078491210938,216.50097899696252,212.50928974470457,216.11715427573614,20272300
250,2020-12-31,213.4208221435547,213.97735693650276,210.7916780475065,212.72995237585465,20942100
251,2021-01-04,208.8822021484375,213.97735567410496,206.11872309394096,213.5263708383666,37130100
252,2021-01-05,209.0836944580078,209.67861902727174,206.97271004947524,208.4695896365908,23823000
253,2021-01-06,203.66232299804688,207.73077702990682,203.36486800201897,203.58555805690816,35930700
254,2021-01-07,209.45791625976562,210.46543588069164,205.06323728487098,205.3798725038288,27694500
255,2021-01-08,210.73414611816406,211.65531085549392,208.24894131509814,209.83217627824564,22956200
256,2021-01-11,208.69027709960938,210.05282160222308,207.96101761834242,209.63062182705013,23031300
257,2021-01-12,206.23387145996094,208.31608560211117,204.68902651806664,207.74035589548853,23249300
258,2021-01-13,207.58680725097656,207.98981215260577,205.27431314841093,205.3606828455848,20087100
259,2021-01-14,204.40115356445312,208.66151222866404,204.13248361638705,207.17422274667487,29480800
260,2021-01-15,204.04611206054688,205.8308564944321,203.4512021297231,204.88092155862176,31746500
261,2021-01-19,207.6828155517578,208.20096064868125,204.0269709237377,205.1016509122703,30480900
262,2021-01-20,215.26315307617188,216.65448284404494,208.49839462519878,208.89180945322397,37777300
263,2021-01-21,215.86767578125,217.1438655065322,213.42084629718013,215.60859592868792,30709400
264,2021-01-22,216.80799865722656,220.76131229354894,216.66407355456315,217.89228323533874,30172700
265,2021-01-25,220.24313354492188,220.4830184561712,215.14798037261218,219.84971877653385,33152100
266,2021-01-26,222.92987060546875,224.7050103480152,220.7709061802584,222.47888575422274,49169600
267,2021-01-27,223.47679138183594,230.7117289549116,220.82846706760978,228.37044973267308,69870600
268,2021-01-28,229.26284790039062,232.82274716387465,225.5782184133488,226.07718323182823,49111200
269,2021-01-29,222.5748291015625,228.38963718019693,221.98950931508602,226.44177281435506,42503100
270,2021-02-01,229.9536895751953,232.68838365200105,223.02581157927415,225.54940574495873,33314200
271,2021-02-02,229.81939697265625,232.50611163022853,229.03258186547274,231.536981598788,25916300
272,2021-02-03,233.16818237304688,235.17361713548425,229.5794980812515,229.87696773203956,27158100
273,2021-02-04,232.21820068359375,233.39844507245968,230.64455613985325,232.84191028192274,25296100
274,2021-02-05,232.4005126953125,233.43681732954676,230.69253319854138,232.4292977150345,18054800
275,2021-02-08,232.65960693359375,233.82064184477534,231.06676741699246,233.31208694294955,22211900
276,2021-02-09,233.90701293945312,234.85694793762076,231.61371348356542,232.08387859856478,23565000
277,2021-02-10,232.9954376220703,235.97000191539507,231.14351838244667,235.08722714593918,22186700
278,2021-02-11,234.59786987304688,235.23115495661315,232.35253581551774,234.8761299477972,15751100
279,2021-02-12,235.07763671875,235.37509168356013,232.909067623064,234.0605123364703,16561100
280,2021-02-16,233.83981323242188,236.17150222991458,233.09137346567442,235.11600274275108,26728500
281,2021-02-17,234.85931396484375,234.96510703693932,231.72401468977077,232.08948433430788,21653500
282,2021-02-18,234.46495056152344,234.5995949311717,231.647031012765,232.55107806974718,16925600
283,2021-02-19,231.75282287597656,234.53227887991062,230.99303240639816,234.4264858275061,25262600
284,2021-02-22,225.53993225097656,228.82911468835837,223.51063965852657,228.33862759094472,36446900
285,2021-02-23,224.347412109375,225.84773966438576,219.98105917349554,221.51986494409806,30228700
286,2021-02-24,225.57843017578125,226.20356170801335,220.24071557506963,221.21207764018945,26339700
287,2021-02-25,220.23106384277344,225.61685322946673,219.16352111418414,223.20286682298797,39542200
288,2021-02-26,223.4914093017578,226.36703163258593,220.76002888675455,222.6739161526136,37819200
289,2021-03-01,227.8770294189453,228.38675570482945,224.2319889876539,226.87680127956338,25324000
290,2021-03-02,224.9243927001953,228.22320172977388,224.5204595960881,227.94428610482706,22812500
291,2021-03-03,218.85577392578125,224.6455116135166,218.56724606158295,223.2798287097905,34029500
292,2021-03-04,218.05751037597656,223.59719816718902,215.68198738845186,218.0671372652844,44727800
293,2021-03-05,222.74124145507812,224.3473617295842,217.7978484716733,220.7408002725728,41872800
294,2021-03-08,218.69227600097656,224.44353542154002,218.4422263479561,222.52003591331203,35267400
295,2021-03-09,224.83786010742188,226.37666560982453,222.8085675052576,223.97229118428092,33080500
296,2021-03-10,223.52987670898438,227.9346923560373,223.16440710536557,227.9346923560373,29746800
297,2021-03-11,228.05970764160156,230.02167054315927,225.34756648415365,225.97271258487288,29907600
298,2021-03-12,226.7324981689453,226.7998276939092,224.30888474756043,225.05904836070448,22653700
299,2021-03-15,225.82847595214844,226.1939455847543,222.94322645297672,225.9727472321897,26034900
300,2021-03-16,228.6175537109375,230.87765695855205,226.9152524388038,227.24224385205463,28092200
301,2021-03-17,227.97315979003906,229.42541133970818,224.30889550204407,227.11720307886736,29562100
302,2021-03-18,221.8948974609375,225.23217017671175,221.51981565564103,223.66451343079086,34833000
303,2021-03-19,221.53909301757812,223.5779980882051,220.57734312763878,222.18346368282081,46430700
304,2021-03-22,226.96331787109375,227.83849894840333,221.33707623409987,221.4621083916309,30127000
305,2021-03-23,228.49252319335938,231.82979623103833,228.0020360699332,228.4059692318967,31638400
306,2021-03-24,226.45359802246094,228.8964358811069,226.31895364718338,228.75217929157247,25620100
307,2021-03-25,223.4529571533203,227.8770123437966,222.71242033317537,226.2997431730868,34061900
308,2021-03-26,227.4345703125,227.65578331481655,222.69315122370767,222.69315122370767,25479900
309,2021-03-29,226.24203491210938,227.74236229636642,223.0105549017335,227.54038837534517,25227500
310,2021-03-30,222.98167419433594,224.90517359760773,222.26036191810903,224.59740664901904,24792000
